model,loss,entropy,value_loss,policy_loss,tr_loss,tr_entropy,tr_value_loss,tr_policy_loss,kl,lr_multiplier,explained_var_old,explained_var_new,use_slap,Num_ResBlock,lr,SGD,dropout,L2,extra_act_fc
s5_0.0001lr_Adam0.1dropout_0.0001L2,4.219836,"tensor(4.1055, device='cuda:0')","tensor(0.2997, device='cuda:0')","tensor(3.9201, device='cuda:0')",2.80539608,2.863992691,0.000109227,2.805286884,0.012711997,1,0.999559686,0.999458598,TRUE,5,0.0001,FALSE,0.1,0.0001,FALSE
s5_0.0001lr_Adam0.2dropout_0.0001L2,3.9532328,"tensor(4.1218, device='cuda:0')","tensor(0.0428, device='cuda:0')","tensor(3.9104, device='cuda:0')",2.776371479,2.836133957,0.000211652,2.776159763,0.022568312,1,0.998939034,0.998995885,TRUE,5,0.0001,FALSE,0.2,0.0001,FALSE
s5_0.0001lr_Adam0.3dropout_0.0001L2,4.2775846,"tensor(4.1400, device='cuda:0')","tensor(0.2410, device='cuda:0')","tensor(4.0365, device='cuda:0')",2.801675081,2.846495628,0.000239632,2.801435471,0.027395533,1,0.998996897,0.999057697,TRUE,5,0.0001,FALSE,0.3,0.0001,FALSE
s5_0.0001lr_Adam0.4dropout_0.0001L2,4.4421186,"tensor(4.1575, device='cuda:0')","tensor(0.3057, device='cuda:0')","tensor(4.1364, device='cuda:0')",2.90933609,2.946509838,0.000346565,2.908989429,0.028496128,1,0.998412472,0.998437547,TRUE,5,0.0001,FALSE,0.4,0.0001,FALSE
s5_1e-05lr_SGD0dropout_0.0001L2,4.386971,"tensor(4.1080, device='cuda:0')","tensor(0.2308, device='cuda:0')","tensor(4.1562, device='cuda:0')",4.074812412,4.069866657,0.122958697,3.951853752,9.46E-08,1,0.444068274,0.444448213,TRUE,5,1.00E-05,TRUE,0,0.0001,FALSE
s5_1e-05lr_SGD0.1dropout_0.0001L2,4.4562473,"tensor(4.1448, device='cuda:0')","tensor(0.2959, device='cuda:0')","tensor(4.1604, device='cuda:0')",4.146455288,4.078810692,0.131305903,4.015149593,0.0167903,1,0.395065583,0.403716436,TRUE,5,1.00E-05,TRUE,0.1,0.0001,FALSE
s5_1e-05lr_SGD0.2dropout_0.0001L2,4.500443,"tensor(4.0239, device='cuda:0')","tensor(0.2257, device='cuda:0')","tensor(4.2747, device='cuda:0')",4.135874748,4.071258545,0.114182256,4.021692276,0.041791044,1,0.466426298,0.496236457,TRUE,5,1.00E-05,TRUE,0.2,0.0001,FALSE
s5_1e-05lr_SGD0.3dropout_0.0001L2,4.4468207,"tensor(4.1386, device='cuda:0')","tensor(0.2900, device='cuda:0')","tensor(4.1568, device='cuda:0')",4.195185184,4.06111145,0.167722821,4.027462482,0.06858973,1,0.208741574,0.179420308,TRUE,5,1.00E-05,TRUE,0.3,0.0001,FALSE
s5_1e-05lr_SGD0.4dropout_0.0001L2,4.4478836,"tensor(4.1489, device='cuda:0')","tensor(0.3055, device='cuda:0')","tensor(4.1424, device='cuda:0')",4.18419981,4.028778553,0.207378581,3.976821184,0.11168094,1,0.107079733,0.139482476,TRUE,5,1.00E-05,TRUE,0.4,0.0001,FALSE
s5_1e-05lr_Adam0dropout_0.0001L2,4.39979,"tensor(4.1465, device='cuda:0')","tensor(0.3036, device='cuda:0')","tensor(4.0962, device='cuda:0')",2.952328205,3.14150691,0.000782304,2.951545954,6.68E-06,1,0.996858269,0.996893618,TRUE,5,1.00E-05,FALSE,0,0.0001,FALSE
s5_1e-05lr_Adam0.1dropout_0.0001L2,4.347137,"tensor(4.1220, device='cuda:0')","tensor(0.2399, device='cuda:0')","tensor(4.1073, device='cuda:0')",2.94873476,3.191055059,0.002977661,2.945757151,0.014330875,1,0.987838612,0.988144535,TRUE,5,1.00E-05,FALSE,0.1,0.0001,FALSE
s5_1e-05lr_Adam0.2dropout_0.0001L2,4.265669,"tensor(4.0807, device='cuda:0')","tensor(0.1522, device='cuda:0')","tensor(4.1135, device='cuda:0')",2.983722448,3.212443352,0.002178545,2.981544018,0.03586645,1,0.990866851,0.992037501,TRUE,5,1.00E-05,FALSE,0.2,0.0001,FALSE
s5_1e-05lr_Adam0.3dropout_0.0001L2,4.3905344,"tensor(4.1574, device='cuda:0')","tensor(0.2384, device='cuda:0')","tensor(4.1521, device='cuda:0')",2.879787445,3.184685707,0.002935891,2.876851559,0.06757361,1,0.98667596,0.984879064,TRUE,5,1.00E-05,FALSE,0.3,0.0001,FALSE
s5_1e-05lr_Adam0.4dropout_0.0001L2,4.233588,"tensor(4.1280, device='cuda:0')","tensor(0.1765, device='cuda:0')","tensor(4.0570, device='cuda:0')",3.004164457,3.279686451,0.003950342,3.0002141,0.08898665,1,0.98320816,0.98147375,TRUE,5,1.00E-05,FALSE,0.4,0.0001,FALSE
s10_0.1lr_SGD0dropout_0.0001L2,4.446836,"tensor(4.1518, device='cuda:0')","tensor(0.3074, device='cuda:0')","tensor(4.1395, device='cuda:0')",2.902826071,2.907910824,5.63E-08,2.902826071,0.00359164,1,0.99999974,0.999999714,TRUE,10,0.1,TRUE,0,0.0001,FALSE
s10_0.1lr_SGD0.1dropout_0.0001L2,4.479785,"tensor(4.1556, device='cuda:0')","tensor(0.3075, device='cuda:0')","tensor(4.1723, device='cuda:0')",2.786854744,2.788629532,8.24E-06,2.786846399,0.02268786,1,0.999954152,0.999960572,TRUE,10,0.1,TRUE,0.1,0.0001,FALSE
s10_0.1lr_SGD0.2dropout_0.0001L2,4.4190784,"tensor(4.1317, device='cuda:0')","tensor(0.3074, device='cuda:0')","tensor(4.1117, device='cuda:0')",2.75428772,2.752763748,5.75E-06,2.754281998,0.018600345,1,0.999572216,0.999967966,TRUE,10,0.1,TRUE,0.2,0.0001,FALSE
s10_0.1lr_SGD0.3dropout_0.0001L2,4.375335,"tensor(4.1552, device='cuda:0')","tensor(0.2132, device='cuda:0')","tensor(4.1621, device='cuda:0')",3.036381245,2.814279079,0.223297566,2.813083649,0.017366417,1,0.000206443,-5.48E-05,TRUE,10,0.1,TRUE,0.3,0.0001,FALSE
s10_0.1lr_SGD0.4dropout_0.0001L2,4.491276,"tensor(4.1539, device='cuda:0')","tensor(0.3074, device='cuda:0')","tensor(4.1838, device='cuda:0')",2.761242151,2.765347242,1.12E-06,2.761240959,0.027930802,1,0.999994901,0.999994411,TRUE,10,0.1,TRUE,0.4,0.0001,FALSE
s10_0.1lr_Adam0dropout_0.0001L2,4.3592653,"tensor(4.1293, device='cuda:0')","tensor(0.2142, device='cuda:0')","tensor(4.1450, device='cuda:0')",3.925247431,3.729089737,0.19665131,3.72859621,0.07671766,1,0.171344497,0.229833875,TRUE,10,0.1,FALSE,0,0.0001,FALSE
s10_0.1lr_Adam0.1dropout_0.0001L2,4.414564,"tensor(4.1409, device='cuda:0')","tensor(0.2595, device='cuda:0')","tensor(4.1550, device='cuda:0')",3.103581429,3.062619686,0.052242324,3.051339149,0.03356519,1,0.7652715,0.765167516,TRUE,10,0.1,FALSE,0.1,0.0001,FALSE
s10_0.1lr_Adam0.2dropout_0.0001L2,4.37078,"tensor(4.1035, device='cuda:0')","tensor(0.2562, device='cuda:0')","tensor(4.1146, device='cuda:0')",4.189787865,4.104139328,0.079477683,4.110310078,0.000162374,1,0.647751036,0.647391272,TRUE,10,0.1,FALSE,0.2,0.0001,FALSE
s10_0.1lr_Adam0.3dropout_0.0001L2,4.3296437,"tensor(4.1029, device='cuda:0')","tensor(0.2130, device='cuda:0')","tensor(4.1167, device='cuda:0')",4.332506657,4.102721214,0.221942082,4.110564709,0.000174347,1,0,0,TRUE,10,0.1,FALSE,0.3,0.0001,FALSE
s10_0.1lr_Adam0.4dropout_0.0001L2,4.3321056,"tensor(4.1053, device='cuda:0')","tensor(0.2166, device='cuda:0')","tensor(4.1155, device='cuda:0')",4.332529545,4.107299805,0.226455957,4.10607338,0.000232474,1,0.001968218,0,TRUE,10,0.1,FALSE,0.4,0.0001,FALSE
s10_0.01lr_SGD0dropout_0.0001L2,4.4891443,"tensor(3.9747, device='cuda:0')","tensor(0.3079, device='cuda:0')","tensor(4.1813, device='cuda:0')",2.850499392,2.868158817,1.73E-05,2.850481987,0.027327303,1,0.999919935,0.999922774,TRUE,10,0.01,TRUE,0,0.0001,FALSE
s10_0.01lr_SGD0.1dropout_0.0001L2,4.4106765,"tensor(3.9112, device='cuda:0')","tensor(0.1880, device='cuda:0')","tensor(4.2227, device='cuda:0')",2.874112129,2.88444519,6.92E-05,2.874042988,0.027621813,1,0.99969123,0.999668318,TRUE,10,0.01,TRUE,0.1,0.0001,FALSE
s10_0.01lr_SGD0.2dropout_0.0001L2,4.485478,"tensor(4.1271, device='cuda:0')","tensor(0.3074, device='cuda:0')","tensor(4.1780, device='cuda:0')",2.927696943,2.927764177,0.000123871,2.927572966,0.03552436,1,0.999418895,0.999388728,TRUE,10,0.01,TRUE,0.2,0.0001,FALSE
s10_0.01lr_SGD0.3dropout_0.0001L2,4.493444,"tensor(4.0149, device='cuda:0')","tensor(0.2659, device='cuda:0')","tensor(4.2275, device='cuda:0')",2.862994671,2.87045455,0.000123766,2.862870932,0.033462815,1,0.999384798,0.999448344,TRUE,10,0.01,TRUE,0.3,0.0001,FALSE
s10_0.01lr_SGD0.4dropout_0.0001L2,4.4651384,"tensor(4.1576, device='cuda:0')","tensor(0.3077, device='cuda:0')","tensor(4.1575, device='cuda:0')",2.799021482,2.802432537,0.000133086,2.798888445,0.035608567,1,0.999418677,0.999307922,TRUE,10,0.01,TRUE,0.4,0.0001,FALSE
s10_0.01lr_Adam0dropout_0.0001L2,4.407493,"tensor(4.1354, device='cuda:0')","tensor(0.3075, device='cuda:0')","tensor(4.1000, device='cuda:0')",2.659860849,2.671016216,5.85E-05,2.659802437,0.004759172,1,0.999753967,0.999595816,TRUE,10,0.01,FALSE,0,0.0001,FALSE
s10_0.01lr_Adam0.1dropout_0.0001L2,4.491263,"tensor(4.1503, device='cuda:0')","tensor(0.3076, device='cuda:0')","tensor(4.1837, device='cuda:0')",2.865864754,2.867715836,1.95E-05,2.865845203,0.02845696,1,0.999331491,0.99965352,TRUE,10,0.01,FALSE,0.1,0.0001,FALSE
s10_0.01lr_Adam0.2dropout_0.0001L2,4.417833,"tensor(4.1294, device='cuda:0')","tensor(0.3076, device='cuda:0')","tensor(4.1102, device='cuda:0')",2.694236517,2.696470022,1.31E-05,2.694223404,0.046973214,1,0.999702346,0.99994334,TRUE,10,0.01,FALSE,0.2,0.0001,FALSE
s10_0.01lr_Adam0.3dropout_0.0001L2,4.3837805,"tensor(4.1298, device='cuda:0')","tensor(0.3073, device='cuda:0')","tensor(4.0765, device='cuda:0')",2.76921463,2.770559311,7.08E-06,2.769207478,0.06408963,1,0.999988519,0.999993255,TRUE,10,0.01,FALSE,0.3,0.0001,FALSE
s10_0.01lr_Adam0.4dropout_0.0001L2,4.4861064,"tensor(4.1564, device='cuda:0')","tensor(0.3085, device='cuda:0')","tensor(4.1776, device='cuda:0')",2.882848263,2.863512993,0.001968903,2.880879402,0.05556096,1,0.991047894,0.991056871,TRUE,10,0.01,FALSE,0.4,0.0001,FALSE
s10_0.001lr_SGD0dropout_0.0001L2,4.3705134,"tensor(4.1076, device='cuda:0')","tensor(0.2161, device='cuda:0')","tensor(4.1544, device='cuda:0')",2.750585794,2.799964666,0.000203148,2.750382662,2.27E-05,1,0.999244223,0.999257338,TRUE,10,0.001,TRUE,0,0.0001,FALSE
s10_0.001lr_SGD0.1dropout_0.0001L2,4.464821,"tensor(4.1576, device='cuda:0')","tensor(0.3033, device='cuda:0')","tensor(4.1615, device='cuda:0')",2.906633139,2.932391644,0.000322557,2.906310558,0.009026868,1,0.998702084,0.998593325,TRUE,10,0.001,TRUE,0.1,0.0001,FALSE
s10_0.001lr_SGD0.2dropout_0.0001L2,4.449522,"tensor(4.1451, device='cuda:0')","tensor(0.3042, device='cuda:0')","tensor(4.1454, device='cuda:0')",2.865199566,2.889935255,0.000340183,2.864859343,0.01543774,1,0.998469867,0.998171977,TRUE,10,0.001,TRUE,0.2,0.0001,FALSE
s10_0.001lr_SGD0.3dropout_0.0001L2,4.4518323,"tensor(4.1448, device='cuda:0')","tensor(0.3080, device='cuda:0')","tensor(4.1438, device='cuda:0')",2.916469812,2.938534021,0.000469424,2.916000366,0.020370737,1,0.998076191,0.997989747,TRUE,10,0.001,TRUE,0.3,0.0001,FALSE
s10_0.001lr_SGD0.4dropout_0.0001L2,4.510003,"tensor(4.0382, device='cuda:0')","tensor(0.3074, device='cuda:0')","tensor(4.2026, device='cuda:0')",2.872130156,2.902599096,0.000759358,2.871370792,0.032983385,1,0.997605495,0.996948892,TRUE,10,0.001,TRUE,0.4,0.0001,FALSE
s10_0.001lr_Adam0dropout_0.0001L2,4.427738,"tensor(4.0245, device='cuda:0')","tensor(0.3511, device='cuda:0')","tensor(4.0766, device='cuda:0')",2.693357944,2.713136911,0.001961709,2.691396236,0.013471682,1,0.991235868,0.99122138,TRUE,10,0.001,FALSE,0,0.0001,FALSE
s10_0.001lr_Adam0.1dropout_0.0001L2,4.392834,"tensor(4.1451, device='cuda:0')","tensor(0.2630, device='cuda:0')","tensor(4.1298, device='cuda:0')",2.755641222,2.766569138,2.64E-05,2.755614758,0.035494752,1,0.999879107,0.999890507,TRUE,10,0.001,FALSE,0.1,0.0001,FALSE
s10_0.001lr_Adam0.2dropout_0.0001L2,4.432691,"tensor(4.1559, device='cuda:0')","tensor(0.2754, device='cuda:0')","tensor(4.1573, device='cuda:0')",2.750016928,2.764457703,2.22E-05,2.749994755,0.038320117,1,0.99988295,0.999895063,TRUE,10,0.001,FALSE,0.2,0.0001,FALSE
s10_0.001lr_Adam0.3dropout_0.0001L2,4.4648466,"tensor(4.1526, device='cuda:0')","tensor(0.3076, device='cuda:0')","tensor(4.1573, device='cuda:0')",2.795654297,2.80578208,1.14E-05,2.795642853,0.04090871,1,0.999946099,0.99993228,TRUE,10,0.001,FALSE,0.3,0.0001,FALSE
s10_0.001lr_Adam0.4dropout_0.0001L2,4.4442163,"tensor(4.1520, device='cuda:0')","tensor(0.3075, device='cuda:0')","tensor(4.1367, device='cuda:0')",2.742461443,2.750508547,0.001962299,2.740499258,0.036922872,1,0.991388946,0.991388358,TRUE,10,0.001,FALSE,0.4,0.0001,FALSE
s10_0.0001lr_SGD0dropout_0.0001L2,4.4286895,"tensor(4.1577, device='cuda:0')","tensor(0.2749, device='cuda:0')","tensor(4.1537, device='cuda:0')",2.932269812,3.275051117,0.009740754,2.922528982,1.05E-06,1,0.958141272,0.958333987,TRUE,10,0.0001,TRUE,0,0.0001,FALSE
s10_0.0001lr_SGD0.1dropout_0.0001L2,4.463348,"tensor(4.0910, device='cuda:0')","tensor(0.2961, device='cuda:0')","tensor(4.1673, device='cuda:0')",2.971384525,3.246188879,0.004833171,2.966551304,0.021583347,1,0.979189853,0.979125936,TRUE,10,0.0001,TRUE,0.1,0.0001,FALSE
s10_0.0001lr_SGD0.2dropout_0.0001L2,4.3750744,"tensor(4.1524, device='cuda:0')","tensor(0.2163, device='cuda:0')","tensor(4.1588, device='cuda:0')",2.972791672,3.250023603,0.007142152,2.965649605,0.050598633,1,0.963433929,0.966547821,TRUE,10,0.0001,TRUE,0.2,0.0001,FALSE
s10_0.0001lr_SGD0.3dropout_0.0001L2,4.6564226,"tensor(3.9587, device='cuda:0')","tensor(0.3098, device='cuda:0')","tensor(4.3466, device='cuda:0')",3.029786348,3.285743237,0.006348489,3.023437977,0.07299511,1,0.964364214,0.963676007,TRUE,10,0.0001,TRUE,0.3,0.0001,FALSE
s10_0.0001lr_SGD0.4dropout_0.0001L2,4.4530063,"tensor(4.1576, device='cuda:0')","tensor(0.2921, device='cuda:0')","tensor(4.1609, device='cuda:0')",2.988764524,3.292834759,0.008171751,2.980592728,0.12788491,1,0.97152632,0.969679125,TRUE,10,0.0001,TRUE,0.4,0.0001,FALSE
s10_0.0001lr_Adam0dropout_0.0001L2,4.4757566,"tensor(3.9394, device='cuda:0')","tensor(0.2580, device='cuda:0')","tensor(4.2178, device='cuda:0')",2.739339828,2.821493149,5.29E-05,2.7392869,0.002064928,1,0.999794239,0.999789986,TRUE,10,0.0001,FALSE,0,0.0001,FALSE
s10_0.0001lr_Adam0.1dropout_0.0001L2,4.4275823,"tensor(4.1537, device='cuda:0')","tensor(0.2726, device='cuda:0')","tensor(4.1550, device='cuda:0')",2.868259192,2.929276943,0.000114695,2.868144512,0.014903646,1,0.999482602,0.999568522,TRUE,10,0.0001,FALSE,0.1,0.0001,FALSE
s10_0.0001lr_Adam0.2dropout_0.0001L2,4.337827,"tensor(4.0771, device='cuda:0')","tensor(0.1979, device='cuda:0')","tensor(4.1399, device='cuda:0')",2.822274685,2.871798515,0.000196941,2.822077751,0.020166758,1,0.999217826,0.999381725,TRUE,10,0.0001,FALSE,0.2,0.0001,FALSE
s10_0.0001lr_Adam0.3dropout_0.0001L2,4.372882,"tensor(4.1147, device='cuda:0')","tensor(0.2325, device='cuda:0')","tensor(4.1404, device='cuda:0')",2.711026907,2.775538445,0.000152969,2.710873842,0.027549475,1,0.999234939,0.999405769,TRUE,10,0.0001,FALSE,0.3,0.0001,FALSE
s10_0.0001lr_Adam0.4dropout_0.0001L2,4.4450135,"tensor(4.1063, device='cuda:0')","tensor(0.2816, device='cuda:0')","tensor(4.1634, device='cuda:0')",2.794822454,2.838179111,0.000324368,2.794498205,0.02589186,1,0.998649459,0.998798101,TRUE,10,0.0001,FALSE,0.4,0.0001,FALSE
s10_1e-05lr_SGD0dropout_0.0001L2,4.4774666,"tensor(4.1309, device='cuda:0')","tensor(0.3043, device='cuda:0')","tensor(4.1731, device='cuda:0')",3.942891359,4.068189144,0.101545073,3.841346264,1.53E-07,1,0.564055434,0.564661813,TRUE,10,1.00E-05,TRUE,0,0.0001,FALSE
s10_1e-05lr_SGD0.1dropout_0.0001L2,4.4783673,"tensor(4.1364, device='cuda:0')","tensor(0.2998, device='cuda:0')","tensor(4.1786, device='cuda:0')",4.034829617,4.063535213,0.106285825,3.928543806,0.020332076,1,0.518036003,0.506125521,TRUE,10,1.00E-05,TRUE,0.1,0.0001,FALSE
s10_1e-05lr_SGD0.2dropout_0.0001L2,4.3954215,"tensor(4.1568, device='cuda:0')","tensor(0.2285, device='cuda:0')","tensor(4.1669, device='cuda:0')",4.065666199,4.069374084,0.123416185,3.942250252,0.04175069,1,0.490617184,0.462630561,TRUE,10,1.00E-05,TRUE,0.2,0.0001,FALSE
s10_1e-05lr_SGD0.3dropout_0.0001L2,4.475669,"tensor(4.1539, device='cuda:0')","tensor(0.3107, device='cuda:0')","tensor(4.1650, device='cuda:0')",4.030053616,4.045285225,0.148513526,3.881540298,0.07245196,1,0.437514662,0.385974654,TRUE,10,1.00E-05,TRUE,0.3,0.0001,FALSE
s10_1e-05lr_SGD0.4dropout_0.0001L2,4.4538655,"tensor(4.0895, device='cuda:0')","tensor(0.2418, device='cuda:0')","tensor(4.2121, device='cuda:0')",4.09696579,4.013298512,0.13156274,3.965402842,0.11391848,1,0.393277244,0.377202618,TRUE,10,1.00E-05,TRUE,0.4,0.0001,FALSE
s10_1e-05lr_Adam0dropout_0.0001L2,4.4048877,"tensor(4.1364, device='cuda:0')","tensor(0.2546, device='cuda:0')","tensor(4.1503, device='cuda:0')",2.836498737,3.055998802,0.000734248,2.835764408,1.72E-05,1,0.99733071,0.997375552,TRUE,10,1.00E-05,FALSE,0,0.0001,FALSE
s10_1e-05lr_Adam0.1dropout_0.0001L2,4.484876,"tensor(4.1397, device='cuda:0')","tensor(0.3294, device='cuda:0')","tensor(4.1555, device='cuda:0')",2.879223824,3.063633919,0.002867121,2.876356602,0.011073786,1,0.989897034,0.988855157,TRUE,10,1.00E-05,FALSE,0.1,0.0001,FALSE
s10_1e-05lr_Adam0.2dropout_0.0001L2,4.4231653,"tensor(4.1550, device='cuda:0')","tensor(0.2600, device='cuda:0')","tensor(4.1632, device='cuda:0')",2.917294025,3.083308697,0.001383226,2.915910721,0.023400547,1,0.993701553,0.993622443,TRUE,10,1.00E-05,FALSE,0.2,0.0001,FALSE
s10_1e-05lr_Adam0.3dropout_0.0001L2,4.654689,"tensor(3.9030, device='cuda:0')","tensor(0.3222, device='cuda:0')","tensor(4.3325, device='cuda:0')",3.032450676,3.162422419,0.006585377,3.025865316,0.041794334,1,0.966885768,0.971709127,TRUE,10,1.00E-05,FALSE,0.3,0.0001,FALSE
s10_1e-05lr_Adam0.4dropout_0.0001L2,4.4395304,"tensor(4.1377, device='cuda:0')","tensor(0.3002, device='cuda:0')","tensor(4.1394, device='cuda:0')",2.976702452,3.199684858,0.002482486,2.974220037,0.07210559,1,0.988120177,0.990653171,TRUE,10,1.00E-05,FALSE,0.4,0.0001,FALSE
s20_0.1lr_SGD0dropout_0.0001L2,4.48411,"tensor(4.1541, device='cuda:0')","tensor(0.3077, device='cuda:0')","tensor(4.1764, device='cuda:0')",2.753067017,2.760006905,2.09E-05,2.753046036,0.001425387,1,0.999914688,0.999910772,TRUE,20,0.1,TRUE,0,0.0001,FALSE
s20_0.1lr_SGD0.1dropout_0.0001L2,4.4788084,"tensor(4.1554, device='cuda:0')","tensor(0.3074, device='cuda:0')","tensor(4.1714, device='cuda:0')",2.848836899,2.85213089,1.19E-05,2.848824978,0.01019373,1,0.999957853,0.999956329,TRUE,20,0.1,TRUE,0.1,0.0001,FALSE
s20_0.1lr_SGD0.2dropout_0.0001L2,4.389607,"tensor(4.1565, device='cuda:0')","tensor(0.2162, device='cuda:0')","tensor(4.1734, device='cuda:0')",3.059939384,2.837637186,0.22285901,2.837080479,0.012092179,1,0.00031665,-0.000192433,TRUE,20,0.1,TRUE,0.2,0.0001,FALSE
s20_0.1lr_SGD0.3dropout_0.0001L2,4.4755845,"tensor(4.1565, device='cuda:0')","tensor(0.3076, device='cuda:0')","tensor(4.1680, device='cuda:0')",2.828017473,2.827732563,1.90E-06,2.828015566,0.011622473,1,0.999991657,0.999991244,TRUE,20,0.1,TRUE,0.3,0.0001,FALSE
s20_0.1lr_SGD0.4dropout_0.0001L2,4.480669,"tensor(4.1565, device='cuda:0')","tensor(0.3079, device='cuda:0')","tensor(4.1727, device='cuda:0')",2.763653994,2.754012823,0.000898374,2.762755632,0.026869582,1,0.995662885,0.999204923,TRUE,20,0.1,TRUE,0.4,0.0001,FALSE
s20_0.1lr_Adam0dropout_0.0001L2,4.330108,"tensor(4.1114, device='cuda:0')","tensor(0.2134, device='cuda:0')","tensor(4.1167, device='cuda:0')",4.335225582,4.112505913,0.230493754,4.104732037,0.000180414,1,0,0,TRUE,20,0.1,FALSE,0,0.0001,FALSE
s20_0.1lr_Adam0.1dropout_0.0001L2,4.345352,"tensor(4.1010, device='cuda:0')","tensor(0.2313, device='cuda:0')","tensor(4.1140, device='cuda:0')",4.217186451,4.100883961,0.104233325,4.112953186,0.000199539,1,0.523270409,0.52456799,TRUE,20,0.1,FALSE,0.1,0.0001,FALSE
s20_0.1lr_Adam0.2dropout_0.0001L2,4.809071,"tensor(4.1017, device='cuda:0')","tensor(0.6926, device='cuda:0')","tensor(4.1165, device='cuda:0')",4.761913776,4.103675365,0.658201873,4.103712082,0.000220146,1,-1.78E-07,-5.20E-07,TRUE,20,0.1,FALSE,0.2,0.0001,FALSE
s20_0.1lr_Adam0.3dropout_0.0001L2,4.389827,"tensor(4.1361, device='cuda:0')","tensor(0.2286, device='cuda:0')","tensor(4.1612, device='cuda:0')",3.426290512,3.333674908,0.102683835,3.32360673,0.06066144,1,0.539455354,0.507009295,TRUE,20,0.1,FALSE,0.3,0.0001,FALSE
s20_0.1lr_Adam0.4dropout_0.0001L2,4.3603344,"tensor(4.1214, device='cuda:0')","tensor(0.2198, device='cuda:0')","tensor(4.1405, device='cuda:0')",3.767447948,3.630892038,0.146719664,3.620728254,0.06821639,1,0.324605181,0.328755617,TRUE,20,0.1,FALSE,0.4,0.0001,FALSE
s20_0.01lr_SGD0dropout_0.0001L2,4.7395935,"tensor(3.6870, device='cuda:0')","tensor(0.2991, device='cuda:0')","tensor(4.4405, device='cuda:0')",2.79571104,2.818921328,3.81E-05,2.795672894,0.01958788,1,0.999824078,0.99981681,TRUE,20,0.01,TRUE,0,0.0001,FALSE
s20_0.01lr_SGD0.1dropout_0.0001L2,4.4577174,"tensor(4.1456, device='cuda:0')","tensor(0.3074, device='cuda:0')","tensor(4.1503, device='cuda:0')",2.7591784,2.771311998,4.99E-05,2.759128571,0.032092102,1,0.999736664,0.999733492,TRUE,20,0.01,TRUE,0.1,0.0001,FALSE
s20_0.01lr_SGD0.2dropout_0.0001L2,4.607171,"tensor(3.9424, device='cuda:0')","tensor(0.3072, device='cuda:0')","tensor(4.3000, device='cuda:0')",2.808964014,2.817277431,9.31E-05,2.808871031,0.032847933,1,0.999585821,0.999493427,TRUE,20,0.01,TRUE,0.2,0.0001,FALSE
s20_0.01lr_SGD0.3dropout_0.0001L2,4.4688597,"tensor(4.1578, device='cuda:0')","tensor(0.3076, device='cuda:0')","tensor(4.1612, device='cuda:0')",2.702759266,2.716287851,0.000109468,2.702649832,0.032141987,1,0.999506918,0.999448109,TRUE,20,0.01,TRUE,0.3,0.0001,FALSE
s20_0.01lr_SGD0.4dropout_0.0001L2,4.468359,"tensor(4.1580, device='cuda:0')","tensor(0.3076, device='cuda:0')","tensor(4.1607, device='cuda:0')",2.913136244,2.911552429,0.000104077,2.913032055,0.035785392,1,0.999480629,0.999482679,TRUE,20,0.01,TRUE,0.4,0.0001,FALSE
s20_0.01lr_Adam0dropout_0.0001L2,4.4799495,"tensor(4.1568, device='cuda:0')","tensor(0.3085, device='cuda:0')","tensor(4.1714, device='cuda:0')",2.864008904,2.859612942,0.002175293,2.861833572,0.007569245,1,0.990206607,0.992309576,TRUE,20,0.01,FALSE,0,0.0001,FALSE
s20_0.01lr_Adam0.1dropout_0.0001L2,4.4779654,"tensor(4.1568, device='cuda:0')","tensor(0.3078, device='cuda:0')","tensor(4.1702, device='cuda:0')",2.742836714,2.783530235,0.000403191,2.742433548,0.019680317,1,0.998832931,0.999932906,TRUE,20,0.01,FALSE,0.1,0.0001,FALSE
s20_0.01lr_Adam0.2dropout_0.0001L2,4.491091,"tensor(4.1543, device='cuda:0')","tensor(0.3094, device='cuda:0')","tensor(4.1817, device='cuda:0')",2.881214619,2.798501015,0.014759912,2.866454601,0.087923884,1,0.937057044,0.959729957,TRUE,20,0.01,FALSE,0.2,0.0001,FALSE
s20_0.01lr_Adam0.3dropout_0.0001L2,4.4780827,"tensor(4.1568, device='cuda:0')","tensor(0.3075, device='cuda:0')","tensor(4.1706, device='cuda:0')",3.020888805,2.983625412,0.001874495,3.019014359,0.022808965,1,0.990667096,0.990722371,TRUE,20,0.01,FALSE,0.3,0.0001,FALSE
s20_0.01lr_Adam0.4dropout_0.0001L2,4.5211773,"tensor(4.1085, device='cuda:0')","tensor(0.3078, device='cuda:0')","tensor(4.2134, device='cuda:0')",2.835410595,2.833940506,8.45E-07,2.835409641,0.03789714,1,0.999955546,0.999997447,TRUE,20,0.01,FALSE,0.4,0.0001,FALSE
