model,loss,entropy,value_loss,policy_loss,use_slap,Num_ResBlock,lr,optimizer,dropout,L2,extra_act_fc,batch_size,special,train_loss,train_entropy,train_value_loss,train_policy_loss,kl,lr_multiplier,explained_var_old,explained_var_new
0.001L2_cc_state,2.995239496,3.046818495,0.020588139,2.974651337,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.008456469,2.964235306,0.017908815,2.990547657,0.004637615,1,0.91755543,0.919466907
0.001L2_cc_state,2.995624065,2.965863705,0.023756286,2.9718678,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.957859039,2.996151924,0.011377528,2.946481466,0.002411224,1,0.948248084,0.936840873
0.001L2_cc_state,2.986013174,2.989921808,0.019874826,2.966138363,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.092499733,3.068511963,0.011851282,3.080648422,0.001249301,1,0.942746946,0.951999467
0.001L2_cc_state,2.992749453,3.087189913,0.024247659,2.968501806,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.902919292,2.934988976,0.014893252,2.888025999,0.005419432,1,0.934366587,0.922935866
0.001L2_cc_state,2.984549522,3.023008347,0.021460177,2.963089228,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.910277367,2.931173801,0.0103264,2.899950981,0.001336342,1,0.956294753,0.952986361
0.001L2_cc_state,2.980420828,2.968530178,0.021233922,2.959186792,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.153236866,3.123003483,0.012207869,3.141028881,0.00100167,1,0.939128086,0.93038108
0.001L2_cc_state,2.977462053,3.031256676,0.019419426,2.958042622,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.80194521,2.814805031,0.013160225,2.788784981,0.003973892,1,0.944535739,0.955027019
0.001L2_cc_state,2.982956409,2.990169525,0.023524659,2.959431648,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.982717514,3.019154549,0.015088372,2.967629194,0.000737738,1,0.933318242,0.926288058
0.001L2_cc_state,2.973288774,3.010068178,0.017960196,2.955328465,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.925133944,2.911071777,0.015821036,2.909312963,0.005299025,1,0.933103573,0.95141698
0.001L2_cc_state,2.971624374,3.025797129,0.017458539,2.954165936,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.984409332,3.021872044,0.016189933,2.96821928,0.000795892,1,0.926035266,0.928576325
